event_id,event_slug,event_title,event_volume,market_id,condition_id,market_slug,question,group_item_title,outcomes,outcome_prices,clob_token_ids,yes_price,no_price,yes_token_id,no_token_id,best_bid,best_ask,spread,market_volume,liquidity,neg_risk,active,closed,accepting_orders,end_date
448491,highest-temperature-in-kuala-lumpur-on-may-6-2026,Highest temperature in Kuala Lumpur on May 6?,8215.969615999998,2157234,0x7490e00f7894976fa8d288372969138ae7689c4b45cc320f50f3b02014944e34,highest-temperature-in-kuala-lumpur-on-may-6-2026-30c,Will the highest temperature in Kuala Lumpur be 30°C on May 6?,30°C,"[""Yes"", ""No""]","[0.0465, 0.9535]","[""92575645295436232314830690335887575038031219993155406498820447740059804796489"", ""73404704777950834430314548055546116097284006778965991814289679941795922011782""]",0.0465,0.9535,92575645295436232314830690335887575038031219993155406498820447740059804796489,73404704777950834430314548055546116097284006778965991814289679941795922011782,0.03,0.063,0.033,168.019116,1230.97329,1,1,0,1,2026-05-06T12:00:00Z
443335,highest-temperature-in-mexico-city-on-may-5-2026,Highest temperature in Mexico City on May 5?,23457.258158999997,2145089,0x81dd19fcaeae4d447ee263d2047b7e50e93f4567200bc6aeb42fdea4efc6c0a2,highest-temperature-in-mexico-city-on-may-5-2026-27corhigher,Will the highest temperature in Mexico City be 27°C or higher on May 5?,27°C or higher,"[""Yes"", ""No""]","[0.9985, 0.0015]","[""14621389541961730886419409106797569534854020456322216195070920585367005361718"", ""72300626087493023706177615046947325321839881311650635790125916078248913321762""]",0.9985,0.0015,14621389541961730886419409106797569534854020456322216195070920585367005361718,72300626087493023706177615046947325321839881311650635790125916078248913321762,0.998,0.999,0.001,3898.2574010000003,3360.97884,1,1,0,1,2026-05-05T12:00:00Z
443335,highest-temperature-in-mexico-city-on-may-5-2026,Highest temperature in Mexico City on May 5?,23457.258158999997,2145086,0x00663e50bc94ebcee7b22bc2eeb8d89007d21a3e887d71d53a2dbc6f96ed890d,highest-temperature-in-mexico-city-on-may-5-2026-24c,Will the highest temperature in Mexico City be 24°C on May 5?,24°C,"[""Yes"", ""No""]","[0.002, 0.998]","[""23343811842832907030274323131566659979599579580396384351587150007670312502858"", ""39202347743518608630546205960791342941110182878751668269574616618480000423502""]",0.002,0.998,23343811842832907030274323131566659979599579580396384351587150007670312502858,39202347743518608630546205960791342941110182878751668269574616618480000423502,,0.004,0.004,721.666665,6802.2761,1,1,0,1,2026-05-05T12:00:00Z
443335,highest-temperature-in-mexico-city-on-may-5-2026,Highest temperature in Mexico City on May 5?,23457.258158999997,2145087,0xaa35728400aa9477ca19314d1a86d09f694faa4da5e6cf305b4044ffa765ba4c,highest-temperature-in-mexico-city-on-may-5-2026-25c,Will the highest temperature in Mexico City be 25°C on May 5?,25°C,"[""Yes"", ""No""]","[0.002, 0.998]","[""9509952119185689869290618042629310835474553475124020379154592652987460803059"", ""45104334191209558812915867345559087086007612513375033934641076783642698933760""]",0.002,0.998,9509952119185689869290618042629310835474553475124020379154592652987460803059,45104334191209558812915867345559087086007612513375033934641076783642698933760,,0.004,0.004,1944.570519,5102.65552,1,1,0,1,2026-05-05T12:00:00Z
443335,highest-temperature-in-mexico-city-on-may-5-2026,Highest temperature in Mexico City on May 5?,23457.258158999997,2145085,0x2b6390f5125e453929d8def7640a020a75dd7915660d52985cc46f339c3c9964,highest-temperature-in-mexico-city-on-may-5-2026-23c,Will the highest temperature in Mexico City be 23°C on May 5?,23°C,"[""Yes"", ""No""]","[0.0015, 0.9985]","[""113419212667911423887473203714899168566224542884815018574934891838894193601947"", ""115680772164699983444485940056456011320189672242382480495224112300752142025609""]",0.0015,0.9985,113419212667911423887473203714899168566224542884815018574934891838894193601947,115680772164699983444485940056456011320189672242382480495224112300752142025609,,0.003,0.003,3444.218575,7185.51063,1,1,0,1,2026-05-05T12:00:00Z
443335,highest-temperature-in-mexico-city-on-may-5-2026,Highest temperature in Mexico City on May 5?,23457.258158999997,2145088,0xb459d1a966ab394f3b376642fc55fc31389230500ffa55ce87a5dfff3a58b12a,highest-temperature-in-mexico-city-on-may-5-2026-26c,Will the highest temperature in Mexico City be 26°C on May 5?,26°C,"[""Yes"", ""No""]","[0.0015, 0.9985]","[""56508342902224763900943582367515487491932389674995449159853882495445248702920"", ""47959904464518870468065148711015459267354071062294054794704344602469772855711""]",0.0015,0.9985,56508342902224763900943582367515487491932389674995449159853882495445248702920,47959904464518870468065148711015459267354071062294054794704344602469772855711,0.001,0.002,0.001,3887.450962999999,3665.96271,1,1,0,1,2026-05-05T12:00:00Z
448492,highest-temperature-in-jakarta-on-may-6-2026,Highest temperature in Jakarta on May 6?,8020.241808,2157246,0x73fb22651b9172c7f5cc244b256cd78e918f6c664dcfea3e56894dc029ac6ccb,highest-temperature-in-jakarta-on-may-6-2026-34c,Will the highest temperature in Jakarta be 34°C on May 6?,34°C,"[""Yes"", ""No""]","[0.47, 0.53]","[""19122856627981826163616767435761752400471484157872136876046173740603178960848"", ""19886873744613492035977630647453535596298037388408343364624431263081965080606""]",0.47,0.53,19122856627981826163616767435761752400471484157872136876046173740603178960848,19886873744613492035977630647453535596298037388408343364624431263081965080606,0.45,0.49,0.04,510.65290299999975,1212.8442,1,1,0,1,2026-05-06T12:00:00Z
448492,highest-temperature-in-jakarta-on-may-6-2026,Highest temperature in Jakarta on May 6?,8020.241808,2157245,0xa5c68f4b06de7c9b60a90e3e816168907a1b125e09dcdee580517b2c4be83d5f,highest-temperature-in-jakarta-on-may-6-2026-33c,Will the highest temperature in Jakarta be 33°C on May 6?,33°C,"[""Yes"", ""No""]","[0.31, 0.69]","[""102464880111830961389058772869573242663984609103708465187633597448443063816485"", ""77286892098815981739906985944457150998117865584844720451421038395070073839417""]",0.31,0.69,102464880111830961389058772869573242663984609103708465187633597448443063816485,77286892098815981739906985944457150998117865584844720451421038395070073839417,0.29,0.33,0.04,379.6571180000001,1189.9908,1,1,0,1,2026-05-06T12:00:00Z
448492,highest-temperature-in-jakarta-on-may-6-2026,Highest temperature in Jakarta on May 6?,8020.241808,2157247,0x49d5a31a3d6abc33be551d49119536923c965922177c4efd546c1825138f8c2d,highest-temperature-in-jakarta-on-may-6-2026-35c,Will the highest temperature in Jakarta be 35°C on May 6?,35°C,"[""Yes"", ""No""]","[0.165, 0.835]","[""64758757456792213541138619732828107703250357932176885421373384400684778460830"", ""72772226325415315457076471157480506128087589396960772530617138751425510685485""]",0.165,0.835,64758757456792213541138619732828107703250357932176885421373384400684778460830,72772226325415315457076471157480506128087589396960772530617138751425510685485,0.15,0.18,0.03,493.40689699999996,1101.4008,1,1,0,1,2026-05-06T12:00:00Z
448492,highest-temperature-in-jakarta-on-may-6-2026,Highest temperature in Jakarta on May 6?,8020.241808,2157244,0x899a9ae2051bb4a049df0bf37e17ee587946ceb97120e785a06908ef823fc923,highest-temperature-in-jakarta-on-may-6-2026-32c,Will the highest temperature in Jakarta be 32°C on May 6?,32°C,"[""Yes"", ""No""]","[0.07, 0.93]","[""9425077389062202943266911115173761758445609229044059746387589408355679528053"", ""67279098555605549120942337748062517995174324370677583670095662921862269115867""]",0.07,0.93,9425077389062202943266911115173761758445609229044059746387589408355679528053,67279098555605549120942337748062517995174324370677583670095662921862269115867,0.06,0.08,0.02,2262.4465689999997,2851.9273,1,1,0,1,2026-05-06T12:00:00Z
448492,highest-temperature-in-jakarta-on-may-6-2026,Highest temperature in Jakarta on May 6?,8020.241808,2157248,0xced87103334e2ccac3747818fc1fae9faaf2c3deeda851dd3af9ab903c4c1850,highest-temperature-in-jakarta-on-may-6-2026-36c,Will the highest temperature in Jakarta be 36°C on May 6?,36°C,"[""Yes"", ""No""]","[0.0355, 0.9645]","[""35200590997458746553187481938985956463811624571632144834049350645353905449359"", ""72048426742148310762914647866042500279598475131683910214482501141346518172189""]",0.0355,0.9645,35200590997458746553187481938985956463811624571632144834049350645353905449359,72048426742148310762914647866042500279598475131683910214482501141346518172189,0.031,0.04,0.009,103.599935,1221.51368,1,1,0,1,2026-05-06T12:00:00Z
448494,highest-temperature-in-lagos-on-may-6-2026,Highest temperature in Lagos on May 6?,7991.430021,2157267,0xb5badc60b6b478b86b1b76e61cb3cb568ea8bd3170b045433117eba7288f36fc,highest-temperature-in-lagos-on-may-6-2026-32c,Will the highest temperature in Lagos be 32°C on May 6?,32°C,"[""Yes"", ""No""]","[0.295, 0.705]","[""45429728493966402875457491578071170002699799473642304455048207657883668419716"", ""58152266042295584667726465001250220002094373639793808558726212163333086626726""]",0.295,0.705,45429728493966402875457491578071170002699799473642304455048207657883668419716,58152266042295584667726465001250220002094373639793808558726212163333086626726,0.29,0.3,0.01,238.05884999999998,1077.4827,1,1,0,1,2026-05-06T12:00:00Z
448494,highest-temperature-in-lagos-on-may-6-2026,Highest temperature in Lagos on May 6?,7991.430021,2157266,0xe401a7d1229a4bd104d0adee30224a922fc8ad8a603f81a221208215a6450afa,highest-temperature-in-lagos-on-may-6-2026-31c,Will the highest temperature in Lagos be 31°C on May 6?,31°C,"[""Yes"", ""No""]","[0.28, 0.72]","[""23094758452305020794446783761245053349997885519104813313191216708130405552244"", ""63018877935333739317860918738108073264312038686891476868149584744088004767113""]",0.28,0.72,23094758452305020794446783761245053349997885519104813313191216708130405552244,63018877935333739317860918738108073264312038686891476868149584744088004767113,0.25,0.31,0.06,226.86671800000002,1088.5394,1,1,0,1,2026-05-06T12:00:00Z
448494,highest-temperature-in-lagos-on-may-6-2026,Highest temperature in Lagos on May 6?,7991.430021,2157268,0x11bcc24c9bb23ab7b4077cecd874cc91a56308df4a5b9489428c1a33f49ab5b8,highest-temperature-in-lagos-on-may-6-2026-33c,Will the highest temperature in Lagos be 33°C on May 6?,33°C,"[""Yes"", ""No""]","[0.235, 0.765]","[""51427477634847275616239307144226653270428821076011804044216088883679655362614"", ""13124524898310106406190586351352464709554476092224622067760503041635978305336""]",0.235,0.765,51427477634847275616239307144226653270428821076011804044216088883679655362614,13124524898310106406190586351352464709554476092224622067760503041635978305336,0.23,0.24,0.01,262.388332,1087.9657,1,1,0,1,2026-05-06T12:00:00Z
448494,highest-temperature-in-lagos-on-may-6-2026,Highest temperature in Lagos on May 6?,7991.430021,2157265,0x2c98d550a38f0871c804414ef15d7a594c9c4f6c388da80978658ffe2fdf1f64,highest-temperature-in-lagos-on-may-6-2026-30c,Will the highest temperature in Lagos be 30°C on May 6?,30°C,"[""Yes"", ""No""]","[0.06, 0.94]","[""73449203493452773027665737601480489730317446153037922274995104585914528021421"", ""27062899652009320147317150345833050642974251428549865610739117326228915081758""]",0.06,0.94,73449203493452773027665737601480489730317446153037922274995104585914528021421,27062899652009320147317150345833050642974251428549865610739117326228915081758,0.05,0.07,0.02,195.18140899999997,1270.0952,1,1,0,1,2026-05-06T12:00:00Z
448494,highest-temperature-in-lagos-on-may-6-2026,Highest temperature in Lagos on May 6?,7991.430021,2157264,0xbc24e75087b737f3d2bf4088a65246bebf95ea944a1c02e47ba8c8a6d8b0539f,highest-temperature-in-lagos-on-may-6-2026-29c,Will the highest temperature in Lagos be 29°C on May 6?,29°C,"[""Yes"", ""No""]","[0.056, 0.944]","[""56135964378832407516537644777275289515131101134005474855237705826380716345692"", ""61416695028950946289953431653504330123177894244504443210120192801977230396004""]",0.056,0.944,56135964378832407516537644777275289515131101134005474855237705826380716345692,61416695028950946289953431653504330123177894244504443210120192801977230396004,0.042,0.07,0.028,69.02847600000001,1254.22204,1,1,0,1,2026-05-06T12:00:00Z
448480,highest-temperature-in-denver-on-may-6-2026,Highest temperature in Denver on May 6?,7981.773799999999,2157109,0xf504d1cbd6ff1a589d8abfe872778c47020de87495987497711f72adb781d03c,highest-temperature-in-denver-on-may-6-2026-34-35f,Will the highest temperature in Denver be between 34-35°F on May 6?,34-35°F,"[""Yes"", ""No""]","[0.235, 0.765]","[""16053180848911475315424358663392886593025758693145336231097038850003947247651"", ""65548548993590053882485082154070605574650910386610827211937956980169453552498""]",0.235,0.765,16053180848911475315424358663392886593025758693145336231097038850003947247651,65548548993590053882485082154070605574650910386610827211937956980169453552498,0.23,0.24,0.01,234.23851099999996,1000.6568,1,1,0,1,2026-05-06T12:00:00Z
448480,highest-temperature-in-denver-on-may-6-2026,Highest temperature in Denver on May 6?,7981.773799999999,2157110,0x0f505fb2190342435fd92adf66d8dfa1af23b762f5b0c723ef7f14c887516e7e,highest-temperature-in-denver-on-may-6-2026-36-37f,Will the highest temperature in Denver be between 36-37°F on May 6?,36-37°F,"[""Yes"", ""No""]","[0.235, 0.765]","[""18208532144667456597606915029058974323901145262147766127242586615443124080395"", ""90258527719390599645841730512629149173953959222270577929780825121939681807304""]",0.235,0.765,18208532144667456597606915029058974323901145262147766127242586615443124080395,90258527719390599645841730512629149173953959222270577929780825121939681807304,0.22,0.25,0.03,391.5267219999999,1151.4168,1,1,0,1,2026-05-06T12:00:00Z
448480,highest-temperature-in-denver-on-may-6-2026,Highest temperature in Denver on May 6?,7981.773799999999,2157111,0x905a117d7ed41949505dd92aa8dea84958dcb3b317cbe750528ef3d295478bf2,highest-temperature-in-denver-on-may-6-2026-38-39f,Will the highest temperature in Denver be between 38-39°F on May 6?,38-39°F,"[""Yes"", ""No""]","[0.235, 0.765]","[""66878830394662959072924322126628462688315299107022036345102974511077437729599"", ""31589024549963126020107584809736740624076854019981798854642062357846188790352""]",0.235,0.765,66878830394662959072924322126628462688315299107022036345102974511077437729599,31589024549963126020107584809736740624076854019981798854642062357846188790352,0.22,0.25,0.03,213.91491000000005,1086.2456,1,1,0,1,2026-05-06T12:00:00Z
448480,highest-temperature-in-denver-on-may-6-2026,Highest temperature in Denver on May 6?,7981.773799999999,2157112,0x05412eb560c3988244593f5e4f035fcefa435a66a0d78ad54551c5422f669b43,highest-temperature-in-denver-on-may-6-2026-40-41f,Will the highest temperature in Denver be between 40-41°F on May 6?,40-41°F,"[""Yes"", ""No""]","[0.127, 0.873]","[""66548459730841518696401413022023583764010260504267686356417723491484015417436"", ""109680613177316586664666452706220583632139150151988870731210797168847670702137""]",0.127,0.873,66548459730841518696401413022023583764010260504267686356417723491484015417436,109680613177316586664666452706220583632139150151988870731210797168847670702137,0.114,0.14,0.026,722.6138400000001,1497.78431,1,1,0,1,2026-05-06T12:00:00Z
448480,highest-temperature-in-denver-on-may-6-2026,Highest temperature in Denver on May 6?,7981.773799999999,2157108,0xe1c69684c3f51cea2f415c26ab6f8d96155e33c87d8ffdd9047aa5ad3f699160,highest-temperature-in-denver-on-may-6-2026-33forbelow,Will the highest temperature in Denver be 33°F or below on May 6?,33°F or below,"[""Yes"", ""No""]","[0.119, 0.881]","[""63889268054875902877453113717647553009206711452297333894441784536581045062010"", ""67813185810483166270509593000437984524156565820371362426183110515879944148506""]",0.119,0.881,63889268054875902877453113717647553009206711452297333894441784536581045062010,67813185810483166270509593000437984524156565820371362426183110515879944148506,0.118,0.12,0.002,1034.974519,1738.60905,1,1,0,1,2026-05-06T12:00:00Z
446651,lowest-temperature-in-paris-on-may-6-2026,Lowest temperature in Paris on May 6?,9681.601903,2152452,0x8f737f57dc7c01e2e0948b1af745363f7da54229b98badd450aa71d221475071,lowest-temperature-in-paris-on-may-6-2026-9c,Will the lowest temperature in Paris be 9°C on May 6?,9°C,"[""Yes"", ""No""]","[0.265, 0.735]","[""60755813390445529431234654920192511534852225299857295593572854788631005911395"", ""96378719755467209516671824744256939865451298588450237058137434305612602097497""]",0.265,0.735,60755813390445529431234654920192511534852225299857295593572854788631005911395,96378719755467209516671824744256939865451298588450237058137434305612602097497,0.17,0.36,0.19,104.101109,161.1458,1,1,0,1,2026-05-06T12:00:00Z
446651,lowest-temperature-in-paris-on-may-6-2026,Lowest temperature in Paris on May 6?,9681.601903,2152457,0xfc5a08b52b738e3caa9b7a1f7bcb78b543a083fa6e77e074200cde4d5be31555,lowest-temperature-in-paris-on-may-6-2026-10c,Will the lowest temperature in Paris be 10°C on May 6?,10°C,"[""Yes"", ""No""]","[0.26, 0.74]","[""33869944111646839781676256748382308303118819812194690148119757108435252356343"", ""76885347486984758816710349958427883906005802434311288516290814798386371324472""]",0.26,0.74,33869944111646839781676256748382308303118819812194690148119757108435252356343,76885347486984758816710349958427883906005802434311288516290814798386371324472,0.07,0.45,0.38,134.015622,132.8301,1,1,0,1,2026-05-06T12:00:00Z
446651,lowest-temperature-in-paris-on-may-6-2026,Lowest temperature in Paris on May 6?,9681.601903,2152460,0xeb34be97c7ff8d6628a081f39010ce3f2fbbba3ea0f63c5a89cdebee38c4b842,lowest-temperature-in-paris-on-may-6-2026-11c,Will the lowest temperature in Paris be 11°C on May 6?,11°C,"[""Yes"", ""No""]","[0.1895, 0.8105]","[""73668813185735445584939626791352875379462798493648978131525201417435122865180"", ""12038109678936087445134052531530288452170669973520108615490405144113106426134""]",0.1895,0.8105,73668813185735445584939626791352875379462798493648978131525201417435122865180,12038109678936087445134052531530288452170669973520108615490405144113106426134,0.031,0.348,0.317,50.76,166.87946,1,1,0,1,2026-05-06T12:00:00Z
446651,lowest-temperature-in-paris-on-may-6-2026,Lowest temperature in Paris on May 6?,9681.601903,2152448,0x42f312e026a050f52b16ee1b32872d95f842e6a899f6fecf61cbba1fff962833,lowest-temperature-in-paris-on-may-6-2026-8c,Will the lowest temperature in Paris be 8°C on May 6?,8°C,"[""Yes"", ""No""]","[0.14, 0.86]","[""82532663910302989033903461643044767329116758858188312156958198236387391021854"", ""87289372416057089879931318574660091336527273317515521066519338006747849381950""]",0.14,0.86,82532663910302989033903461643044767329116758858188312156958198236387391021854,87289372416057089879931318574660091336527273317515521066519338006747849381950,0.05,0.23,0.18,24.699661000000003,132.4419,1,1,0,1,2026-05-06T12:00:00Z
446651,lowest-temperature-in-paris-on-may-6-2026,Lowest temperature in Paris on May 6?,9681.601903,2152443,0xa2de948df878b6bf56c4a1164b7abd748f0cbf0372e46fb43ffef044eb6bb60d,lowest-temperature-in-paris-on-may-6-2026-7c,Will the lowest temperature in Paris be 7°C on May 6?,7°C,"[""Yes"", ""No""]","[0.045, 0.955]","[""37038857127803303358191216253265586855286978488391237566189034919148137348678"", ""98404945064911241860584463464338008859256416798374507014116459844055466670507""]",0.045,0.955,37038857127803303358191216253265586855286978488391237566189034919148137348678,98404945064911241860584463464338008859256416798374507014116459844055466670507,0.02,0.07,0.05,73.043666,167.0635,1,1,0,1,2026-05-06T12:00:00Z
448476,highest-temperature-in-wuhan-on-may-6-2026,Highest temperature in Wuhan on May 6?,7708.5962,2157069,0x589588151df487d52d665920aacb0a1c4bc47eae214f130a41b5049feab57d4c,highest-temperature-in-wuhan-on-may-6-2026-32c,Will the highest temperature in Wuhan be 32°C on May 6?,32°C,"[""Yes"", ""No""]","[0.405, 0.595]","[""28504150315520511854289446546181999234988926480609886156587231078892686187225"", ""33494794329227305689583313324861205456357054545728220366674529986104593091117""]",0.405,0.595,28504150315520511854289446546181999234988926480609886156587231078892686187225,33494794329227305689583313324861205456357054545728220366674529986104593091117,0.38,0.43,0.05,252.39215199999998,1064.1977,1,1,0,1,2026-05-06T12:00:00Z
448476,highest-temperature-in-wuhan-on-may-6-2026,Highest temperature in Wuhan on May 6?,7708.5962,2157068,0xce6a85f4390d9a65ac349f28a890b76886fac277fe955822eac6ae19905d9f65,highest-temperature-in-wuhan-on-may-6-2026-31c,Will the highest temperature in Wuhan be 31°C on May 6?,31°C,"[""Yes"", ""No""]","[0.315, 0.685]","[""39129077966048486227502742212520815910184651065915854715632825601578104156799"", ""38569059792943836215657183811348828966891156264599021934739026626442192113618""]",0.315,0.685,39129077966048486227502742212520815910184651065915854715632825601578104156799,38569059792943836215657183811348828966891156264599021934739026626442192113618,0.29,0.34,0.05,209.844149,1032.0162,1,1,0,1,2026-05-06T12:00:00Z
448476,highest-temperature-in-wuhan-on-may-6-2026,Highest temperature in Wuhan on May 6?,7708.5962,2157070,0x1fdc11370e413075d074cd69a95ac0507c6f94a47f142de6c5d3b0fdec9d2b1f,highest-temperature-in-wuhan-on-may-6-2026-33c,Will the highest temperature in Wuhan be 33°C on May 6?,33°C,"[""Yes"", ""No""]","[0.215, 0.785]","[""25403102425755279804923104023698402156004627437223945452120347793423669587823"", ""115239346027539444168753941472061145694259763555714614093976523674146355538371""]",0.215,0.785,25403102425755279804923104023698402156004627437223945452120347793423669587823,115239346027539444168753941472061145694259763555714614093976523674146355538371,0.18,0.25,0.07,290.27018200000003,1037.7336,1,1,0,1,2026-05-06T12:00:00Z
448476,highest-temperature-in-wuhan-on-may-6-2026,Highest temperature in Wuhan on May 6?,7708.5962,2157067,0x13cddc179f040359dd0e32d33ffae1544a15392f255daf5ffec8a3105b304854,highest-temperature-in-wuhan-on-may-6-2026-30c,Will the highest temperature in Wuhan be 30°C on May 6?,30°C,"[""Yes"", ""No""]","[0.06, 0.94]","[""6066579671482788048510506594318089093782133438547731711784400784192002654509"", ""32533113890485125381245102380350790860168606675279866025911042740672434458218""]",0.06,0.94,6066579671482788048510506594318089093782133438547731711784400784192002654509,32533113890485125381245102380350790860168606675279866025911042740672434458218,0.05,0.07,0.02,837.7905289999999,2418.1341,1,1,0,1,2026-05-06T12:00:00Z
448476,highest-temperature-in-wuhan-on-may-6-2026,Highest temperature in Wuhan on May 6?,7708.5962,2157071,0x40684a12248b4c389d0440f4742965a9ccd2b66eb15a84bc1f48c8d4a0e4c5be,highest-temperature-in-wuhan-on-may-6-2026-34c,Will the highest temperature in Wuhan be 34°C on May 6?,34°C,"[""Yes"", ""No""]","[0.0205, 0.9795]","[""88764054885302804681225535410428059907569638371144272754499004972109653734488"", ""21864227803735092817940217809062413677833121588163116006655606515680278191415""]",0.0205,0.9795,88764054885302804681225535410428059907569638371144272754499004972109653734488,21864227803735092817940217809062413677833121588163116006655606515680278191415,0.02,0.021,0.001,265.417851,1751.8763,1,1,0,1,2026-05-06T12:00:00Z
448447,highest-temperature-in-sao-paulo-on-may-6-2026,Highest temperature in Sao Paulo on May 6?,7656.81025,2156781,0xdf9361a7c245597bf9364c4a4623f956c818e9d9b6c29d76e1ca56def70b0d5d,highest-temperature-in-sao-paulo-on-may-6-2026-29c,Will the highest temperature in Sao Paulo be 29°C on May 6?,29°C,"[""Yes"", ""No""]","[0.385, 0.615]","[""71130745852943829852043026572584538566048994642469224894068976596872013593140"", ""81098207986586390281960222581420829077816147937759580764831925596873822528603""]",0.385,0.615,71130745852943829852043026572584538566048994642469224894068976596872013593140,81098207986586390281960222581420829077816147937759580764831925596873822528603,0.37,0.4,0.03,417.24150599999996,1090.4042,1,1,0,1,2026-05-06T12:00:00Z
448447,highest-temperature-in-sao-paulo-on-may-6-2026,Highest temperature in Sao Paulo on May 6?,7656.81025,2156780,0xd20097e1c6e72a928d4c948ae66e3a601d85796305e7efdf8e260ed4a0dce9de,highest-temperature-in-sao-paulo-on-may-6-2026-28c,Will the highest temperature in Sao Paulo be 28°C on May 6?,28°C,"[""Yes"", ""No""]","[0.335, 0.665]","[""58807843649463681089008993982126525579055493980923197226324513220861439434065"", ""80445695054402079552820417469782664653823118751746481658305248481405483282255""]",0.335,0.665,58807843649463681089008993982126525579055493980923197226324513220861439434065,80445695054402079552820417469782664653823118751746481658305248481405483282255,0.31,0.36,0.05,449.93040900000005,1103.0316,1,1,0,1,2026-05-06T12:00:00Z
448447,highest-temperature-in-sao-paulo-on-may-6-2026,Highest temperature in Sao Paulo on May 6?,7656.81025,2156782,0x539e12081da264eafaed14a0913c36838e5ca33c19b0708a22f29cbcec997997,highest-temperature-in-sao-paulo-on-may-6-2026-30c,Will the highest temperature in Sao Paulo be 30°C on May 6?,30°C,"[""Yes"", ""No""]","[0.135, 0.865]","[""100442845101829162242041438438122875382579433980695240921240862914954438467971"", ""78945004734298040429559085790315425169011130693305122301993638768882900395967""]",0.135,0.865,100442845101829162242041438438122875382579433980695240921240862914954438467971,78945004734298040429559085790315425169011130693305122301993638768882900395967,0.11,0.16,0.05,196.690962,1157.4364,1,1,0,1,2026-05-06T12:00:00Z
448447,highest-temperature-in-sao-paulo-on-may-6-2026,Highest temperature in Sao Paulo on May 6?,7656.81025,2156779,0xe58ced0ef45511904b8c337565101fa00d16130eda0c73dec6d8bde0068fcbdd,highest-temperature-in-sao-paulo-on-may-6-2026-27c,Will the highest temperature in Sao Paulo be 27°C on May 6?,27°C,"[""Yes"", ""No""]","[0.105, 0.895]","[""26049654360480826894239047750038565706271150202968252719601143227182367590773"", ""53874413382079732930772335846117484800609456026363079409685331990869636304559""]",0.105,0.895,26049654360480826894239047750038565706271150202968252719601143227182367590773,53874413382079732930772335846117484800609456026363079409685331990869636304559,0.1,0.11,0.01,326.9440829999999,1343.0497,1,1,0,1,2026-05-06T12:00:00Z
448447,highest-temperature-in-sao-paulo-on-may-6-2026,Highest temperature in Sao Paulo on May 6?,7656.81025,2156783,0x6ad29d7034bb9a26bca138000e0cddd10740301e9dc890df30499045a512f49f,highest-temperature-in-sao-paulo-on-may-6-2026-31c,Will the highest temperature in Sao Paulo be 31°C on May 6?,31°C,"[""Yes"", ""No""]","[0.0395, 0.9605]","[""5096102235551303136961923925712154092691225013390868906832072393485886519318"", ""44311222430532441237931206210002802018610436608585240801215436484162225322422""]",0.0395,0.9605,5096102235551303136961923925712154092691225013390868906832072393485886519318,44311222430532441237931206210002802018610436608585240801215436484162225322422,0.039,0.04,0.001,100.614337,1225.19754,1,1,0,1,2026-05-06T12:00:00Z
448472,highest-temperature-in-warsaw-on-may-6-2026,Highest temperature in Warsaw on May 6?,7608.606908000001,2157029,0x171b3e1c08dd5ed4846ac4c25247cb638fb0be48b4ae529e3e1d9bd9ac30b271,highest-temperature-in-warsaw-on-may-6-2026-26corhigher,Will the highest temperature in Warsaw be 26°C or higher on May 6?,26°C or higher,"[""Yes"", ""No""]","[0.465, 0.535]","[""34319389288705042486180142598635812602850651165557975976969093553117851171042"", ""91785811012122147120613033006325036835829380838176821328914044026347537792451""]",0.465,0.535,34319389288705042486180142598635812602850651165557975976969093553117851171042,91785811012122147120613033006325036835829380838176821328914044026347537792451,0.44,0.49,0.05,1557.4286800000002,524.0774,1,1,0,1,2026-05-06T12:00:00Z
448472,highest-temperature-in-warsaw-on-may-6-2026,Highest temperature in Warsaw on May 6?,7608.606908000001,2157027,0x16a414c7b8697f15297699659c8e0fbacf738698fe8d34bc5c652d1ec7037c0a,highest-temperature-in-warsaw-on-may-6-2026-24c,Will the highest temperature in Warsaw be 24°C on May 6?,24°C,"[""Yes"", ""No""]","[0.25, 0.75]","[""11192473169300253092413322103588717140537289077661797576584789068597013727875"", ""67965474659207550341079361658264374305446069498250172118380286137168101927185""]",0.25,0.75,11192473169300253092413322103588717140537289077661797576584789068597013727875,67965474659207550341079361658264374305446069498250172118380286137168101927185,0.24,0.26,0.02,1360.9260769999999,1542.1866,1,1,0,1,2026-05-06T12:00:00Z
448472,highest-temperature-in-warsaw-on-may-6-2026,Highest temperature in Warsaw on May 6?,7608.606908000001,2157028,0x34aaa4b765b2a0927faf60d78868b47839c7003299fea4f4b675d5a429749d01,highest-temperature-in-warsaw-on-may-6-2026-25c,Will the highest temperature in Warsaw be 25°C on May 6?,25°C,"[""Yes"", ""No""]","[0.215, 0.785]","[""13645015315373161739655171396563642694329120589249198483422896110841647258841"", ""94095147144576132506358544857936702732827847744507959431827667796068176914770""]",0.215,0.785,13645015315373161739655171396563642694329120589249198483422896110841647258841,94095147144576132506358544857936702732827847744507959431827667796068176914770,0.21,0.22,0.01,685.5847490000001,1840.953,1,1,0,1,2026-05-06T12:00:00Z
